id,console,game,file,length
Ranking_(SC55),segacd,v93049,../data/midis/segacd/v93049/Ranking_(SC55).mid,1742
Continue_(SC55),segacd,v93049,../data/midis/segacd/v93049/Continue_(SC55).mid,649
Buttville,segacd,v19769,../data/midis/segacd/v19769/Buttville.mid,1901
New_Junk_City,segacd,v19769,../data/midis/segacd/v19769/New_Junk_City.mid,6415
After_the_Storm,segacd,v5378,../data/midis/segacd/v5378/After_the_Storm.mid,440
Introduction_Theme,segacd,v4388,../data/midis/segacd/v4388/Introduction_Theme.mid,3239
Stage_1_(3),segacd,v4388,../data/midis/segacd/v4388/Stage_1_(3).mid,2051
Stage_5,segacd,v4388,../data/midis/segacd/v4388/Stage_5.mid,7402
Stage_1_(2),segacd,v4388,../data/midis/segacd/v4388/Stage_1_(2).mid,3973
Stage_1,segacd,v4388,../data/midis/segacd/v4388/Stage_1.mid,9860
Billy_Kane,segacd,v5385,../data/midis/segacd/v5385/Billy_Kane.mid,7969
Cheng_Sinzan,segacd,v5385,../data/midis/segacd/v5385/Cheng_Sinzan.mid,3060
Name_Entry,segacd,v5385,../data/midis/segacd/v5385/Name_Entry.mid,892
Mai_Shiranui,segacd,v5385,../data/midis/segacd/v5385/Mai_Shiranui.mid,2946
Ryo_Sakazaki,segacd,v5385,../data/midis/segacd/v5385/Ryo_Sakazaki.mid,4066
Winner_Demo,segacd,v5385,../data/midis/segacd/v5385/Winner_Demo.mid,735
Andy_Bogard,segacd,v5385,../data/midis/segacd/v5385/Andy_Bogard.mid,3583
Geese_Howard,segacd,v5385,../data/midis/segacd/v5385/Geese_Howard.mid,3593
Big_Bear,segacd,v5385,../data/midis/segacd/v5385/Big_Bear.mid,6292
Terry_Bogard,segacd,v5385,../data/midis/segacd/v5385/Terry_Bogard.mid,2239
Kim_Kaphwan,segacd,v5385,../data/midis/segacd/v5385/Kim_Kaphwan.mid,3566
Title_Screen,segacd,v5385,../data/midis/segacd/v5385/Title_Screen.mid,159
Player_Select,segacd,v5385,../data/midis/segacd/v5385/Player_Select.mid,695
Kendo_Coyote,segacd,v4449,../data/midis/segacd/v4449/Kendo_Coyote.mid,5224
Leo_the_Lion,segacd,v4449,../data/midis/segacd/v4449/Leo_the_Lion.mid,3732
Title_Screen,segacd,v4449,../data/midis/segacd/v4449/Title_Screen.mid,2824
Main_Menu,segacd,v3198,../data/midis/segacd/v3198/Main_Menu.mid,531
The_Japanese_Garden,segacd,v3198,../data/midis/segacd/v3198/The_Japanese_Garden.mid,1422
Main_Theme,segacd,v5405,../data/midis/segacd/v5405/Main_Theme.mid,3567
Bonus_Stage_Clear,segacd,v4501,../data/midis/segacd/v4501/Bonus_Stage_Clear.mid,178
Military,segacd,v2205,../data/midis/segacd/v2205/Military.mid,221
House_Downstairs_Day_3,segacd,v2205,../data/midis/segacd/v2205/House_Downstairs_Day_3.mid,775
House_Downstairs_Day_2,segacd,v2205,../data/midis/segacd/v2205/House_Downstairs_Day_2.mid,1000
Hospital,segacd,v2205,../data/midis/segacd/v2205/Hospital.mid,271
House_Upstairs_Day_2,segacd,v2205,../data/midis/segacd/v2205/House_Upstairs_Day_2.mid,799
Introduction,segacd,v139169,../data/midis/segacd/v139169/Introduction.mid,491
Blade_s_Home_(SC8850),segacd,v5428,../data/midis/segacd/v5428/Blade_s_Home_(SC8850).mid,1759
Karyn_s_Home,segacd,v5428,../data/midis/segacd/v5428/Karyn_s_Home.mid,2821
Blade_s_Home,segacd,v5428,../data/midis/segacd/v5428/Blade_s_Home.mid,1759
Title_(Lost_Identity),segacd,v4275,../data/midis/segacd/v4275/Title_(Lost_Identity).mid,834
Ending_(v1.1),segacd,v4275,../data/midis/segacd/v4275/Ending_(v1.1).mid,3814
Title_(Lost_Identity)_(XG),segacd,v4275,../data/midis/segacd/v4275/Title_(Lost_Identity)_(XG).mid,1716
Options_(XG),segacd,v4275,../data/midis/segacd/v4275/Options_(XG).mid,2818
Death_Tower_Game_Show,segacd,v4275,../data/midis/segacd/v4275/Death_Tower_Game_Show.mid,886
Opening_Theme,segacd,v5451,../data/midis/segacd/v5451/Opening_Theme.mid,847
Opening_Credits_Theme,segacd,v5451,../data/midis/segacd/v5451/Opening_Credits_Theme.mid,6713
Investigation,segacd,v5451,../data/midis/segacd/v5451/Investigation.mid,749
Innocent_Girl,segacd,v5451,../data/midis/segacd/v5451/Innocent_Girl.mid,592
Stage_Completed,segacd,v1655,../data/midis/segacd/v1655/Stage_Completed.mid,111
Rolento_s_Theme,segacd,v1655,../data/midis/segacd/v1655/Rolento_s_Theme.mid,5672
Stage_4_Dodging_the_Flames,segacd,v1655,../data/midis/segacd/v1655/Stage_4_Dodging_the_Flames.mid,4653
Staff_Roll,segacd,v4293,../data/midis/segacd/v4293/Staff_Roll.mid,3776
Nasty_Boys_(GS),segacd,v5465,../data/midis/segacd/v5465/Nasty_Boys_(GS).mid,1572
Damage,segacd,v5395,../data/midis/segacd/v5395/Damage.mid,3424
Financial_Adviser,segacd,v5395,../data/midis/segacd/v5395/Financial_Adviser.mid,2545
Indego,segacd,v5395,../data/midis/segacd/v5395/Indego.mid,6665
Damage_(SC8850),segacd,v5395,../data/midis/segacd/v5395/Damage_(SC8850).mid,3283
Moody_Breeze,segacd,v5395,../data/midis/segacd/v5395/Moody_Breeze.mid,8528
Speed_E_Boy,segacd,v5395,../data/midis/segacd/v5395/Speed_E_Boy.mid,8798
Ending_(1993_mode),segacd,v5388,../data/midis/segacd/v5388/Ending_(1993_mode).mid,1674
Victory_-_Lucky_Star,segacd,v5388,../data/midis/segacd/v5388/Victory_-_Lucky_Star.mid,7168
Boss,segacd,v5430,../data/midis/segacd/v5430/Boss.mid,8628
Stage_1_-_Scramble,segacd,v5437,../data/midis/segacd/v5437/Stage_1_-_Scramble.mid,7236
Hardcore_Battle,segacd,v5460,../data/midis/segacd/v5460/Hardcore_Battle.mid,5959
Boss_Battle_(2),segacd,v5460,../data/midis/segacd/v5460/Boss_Battle_(2).mid,4326
Mega_Battle,segacd,v5460,../data/midis/segacd/v5460/Mega_Battle.mid,7308
Boss_Battle,segacd,v5460,../data/midis/segacd/v5460/Boss_Battle.mid,4205
Event_Theme,segacd,v5460,../data/midis/segacd/v5460/Event_Theme.mid,2655
Overworld,segacd,v5460,../data/midis/segacd/v5460/Overworld.mid,1602
Main_Theme,segacd,v242130,../data/midis/segacd/v242130/Main_Theme.mid,2078
Elf_Woods,segacd,v242130,../data/midis/segacd/v242130/Elf_Woods.mid,1998
Taben_s_Peak,segacd,v5401,../data/midis/segacd/v5401/Taben_s_Peak.mid,712
Ghaleon_s_Theme,segacd,v5401,../data/midis/segacd/v5401/Ghaleon_s_Theme.mid,735
Dragon_s_Lair,segacd,v5401,../data/midis/segacd/v5401/Dragon_s_Lair.mid,2359
Larpa,segacd,v5401,../data/midis/segacd/v5401/Larpa.mid,1489
Ice_Continent,segacd,v5401,../data/midis/segacd/v5401/Ice_Continent.mid,2486
Pentagulia,segacd,v5401,../data/midis/segacd/v5401/Pentagulia.mid,194
Zulan,segacd,v5401,../data/midis/segacd/v5401/Zulan.mid,3078
Carnival,segacd,v5401,../data/midis/segacd/v5401/Carnival.mid,2832
Dragon_Ship_Destiny,segacd,v5401,../data/midis/segacd/v5401/Dragon_Ship_Destiny.mid,4435
Omni-Zophar,segacd,v5401,../data/midis/segacd/v5401/Omni-Zophar.mid,1926
Star_Dragon_Tower,segacd,v5401,../data/midis/segacd/v5401/Star_Dragon_Tower.mid,4540
Omni-Zophar_(2),segacd,v5401,../data/midis/segacd/v5401/Omni-Zophar_(2).mid,2077
Sad_Cello,segacd,v5401,../data/midis/segacd/v5401/Sad_Cello.mid,1088
Illusion_Woods_Caravan,segacd,v5401,../data/midis/segacd/v5401/Illusion_Woods_Caravan.mid,2356
Title_Screen,segacd,v5401,../data/midis/segacd/v5401/Title_Screen.mid,961
Zophar_s_Colosseum,segacd,v5401,../data/midis/segacd/v5401/Zophar_s_Colosseum.mid,2204
Opening_Credits,segacd,v5401,../data/midis/segacd/v5401/Opening_Credits.mid,3183
Ice_Continent_(2),segacd,v5401,../data/midis/segacd/v5401/Ice_Continent_(2).mid,2351
Opening_Credits_(2),segacd,v5401,../data/midis/segacd/v5401/Opening_Credits_(2).mid,1009
Introduction,segacd,v4379,../data/midis/segacd/v4379/Introduction.mid,302
Title_Screen,segacd,v4379,../data/midis/segacd/v4379/Title_Screen.mid,718
Meribia,segacd,v5334,../data/midis/segacd/v5334/Meribia.mid,1612
Mine,segacd,v5334,../data/midis/segacd/v5334/Mine.mid,616
Betrayal,segacd,v5334,../data/midis/segacd/v5334/Betrayal.mid,133
Quark_the_White_Dragon,segacd,v5334,../data/midis/segacd/v5334/Quark_the_White_Dragon.mid,1305
Voyage,segacd,v5334,../data/midis/segacd/v5334/Voyage.mid,104
Final_Boss_Battle,segacd,v5334,../data/midis/segacd/v5334/Final_Boss_Battle.mid,2786
Burg_Village,segacd,v5334,../data/midis/segacd/v5334/Burg_Village.mid,1088
Vane,segacd,v5334,../data/midis/segacd/v5334/Vane.mid,1383
Battle,segacd,v5334,../data/midis/segacd/v5334/Battle.mid,2445
Mystic_Room,segacd,v5334,../data/midis/segacd/v5334/Mystic_Room.mid,968
Grindery,segacd,v5334,../data/midis/segacd/v5334/Grindery.mid,1936
Overworld,segacd,v5334,../data/midis/segacd/v5334/Overworld.mid,2322
Burg_Lost,segacd,v5334,../data/midis/segacd/v5334/Burg_Lost.mid,100
Map_Theme,segacd,v4403,../data/midis/segacd/v4403/Map_Theme.mid,2994
Theme_of_the_Derelict,neogeo,v39653,../data/midis/neogeo/v39653/Theme_of_the_Derelict.mid,800
Continue_Countdown,neogeo,v39653,../data/midis/neogeo/v39653/Continue_Countdown.mid,92
Get_Ready!,neogeo,v39653,../data/midis/neogeo/v39653/Get_Ready!.mid,57
Stage_Select,neogeo,v39653,../data/midis/neogeo/v39653/Stage_Select.mid,530
Bad_Ending_2_-_Blue_Turns_Traitor!,neogeo,v39653,../data/midis/neogeo/v39653/Bad_Ending_2_-_Blue_Turns_Traitor!.mid,99
Shop,neogeo,v39653,../data/midis/neogeo/v39653/Shop.mid,1012
Intro,neogeo,v39653,../data/midis/neogeo/v39653/Intro.mid,1437
Princess_Lim,neogeo,v39653,../data/midis/neogeo/v39653/Princess_Lim.mid,229
Stage_5_-_Mechanical_City,neogeo,v39653,../data/midis/neogeo/v39653/Stage_5_-_Mechanical_City.mid,3022
Ret_s_Theme,neogeo,v39653,../data/midis/neogeo/v39653/Ret_s_Theme.mid,2044
Invicibility,neogeo,v39653,../data/midis/neogeo/v39653/Invicibility.mid,2212
Stage_2_-_The_Lower_Earth_Empire,neogeo,v39653,../data/midis/neogeo/v39653/Stage_2_-_The_Lower_Earth_Empire.mid,2197
Lottery,neogeo,v39653,../data/midis/neogeo/v39653/Lottery.mid,936
Theme_of_the_Quiz_Man,neogeo,v39653,../data/midis/neogeo/v39653/Theme_of_the_Quiz_Man.mid,2938
Bad_Ending_1_-_Blue_Gives_Up!,neogeo,v39653,../data/midis/neogeo/v39653/Bad_Ending_1_-_Blue_Gives_Up!.mid,52
Stage_6_-_Daruma_Empire,neogeo,v39653,../data/midis/neogeo/v39653/Stage_6_-_Daruma_Empire.mid,2014
Stage_Clear,neogeo,v39653,../data/midis/neogeo/v39653/Stage_Clear.mid,290
Stage_4_-_Starge_Space,neogeo,v39653,../data/midis/neogeo/v39653/Stage_4_-_Starge_Space.mid,4018
Title_Screen,neogeo,v39653,../data/midis/neogeo/v39653/Title_Screen.mid,169
Game_Over,neogeo,v39653,../data/midis/neogeo/v39653/Game_Over.mid,76
"Roulette_-_Character_Select_(Version_2.0,_Modified)",neogeo,v12588,"../data/midis/neogeo/v12588/Roulette_-_Character_Select_(Version_2.0,_Modified).mid",837
Here_Come_Challenger_(v2.0),neogeo,v12588,../data/midis/neogeo/v12588/Here_Come_Challenger_(v2.0).mid,256
Fairy_-_Chizuru_Kagura,neogeo,v12588,../data/midis/neogeo/v12588/Fairy_-_Chizuru_Kagura.mid,8962
Geese_Ni_Katakore,neogeo,v12588,../data/midis/neogeo/v12588/Geese_Ni_Katakore.mid,4892
Kamikirimushi_-_Art_Of_Fighting_Team,neogeo,v12588,../data/midis/neogeo/v12588/Kamikirimushi_-_Art_Of_Fighting_Team.mid,4750
